task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_photo,mlp_n,0.01,42,0.0077839967539717935,0.006121262601353652,0.8874019778781851,8.738104542564735e-06,6.92150312680095e-06,1.191518993522291,3.529122506928751,769,0.22317259991541505,0.22540550003759563,17,768
I_photo,mlp_l,0.01,42,0.00801954807609654,0.006298133981472365,0.8804842172780343,9.028757884456348e-06,7.120467804871096e-06,1.2337283924473375,3.6176378359710477,2561,0.22889660007786006,0.2313541000476107,17,768
I_photo,dkan,0.01,43,0.01963911895785475,0.01496023928707113,0.2832470798101052,2.1818764468354996e-05,1.686603557813806e-05,2.6683263996422344,9.752284568170989,952,1.2608982999809086,1.2718827999196947,17,768
I_photo,bkan,0.01,43,0.02290806356495045,0.017365274311582135,0.024780832491630322,2.5437476945204048e-05,1.9588905390230778e-05,3.0440693486675614,12.237260145405875,1664,1.2518392999190837,1.360509599908255,17,768
I_photo,mlp_n,0.01,43,0.0098784225222313,0.007689065924742258,0.818657054541711,1.1013961706483681e-05,8.674347166587767e-06,1.4032862237777743,4.578900345619192,769,0.21353229996748269,0.21571139991283417,17,768
I_photo,mlp_l,0.01,43,0.008802094386024202,0.006936882994582119,0.8560215439755352,9.843073757253022e-06,7.833217859630236e-06,1.275949455439115,3.939675872175945,2561,0.2199174000415951,0.2222611999604851,17,768
I_photo,dkan,0.01,44,0.022402245763930656,0.017015996657951695,0.0673717117446776,2.514641912006273e-05,1.9234710648316898e-05,3.1443149358123765,9.938483448898918,952,1.2400328000076115,1.251066599972546,17,768
I_photo,bkan,0.01,44,0.021425129396595084,0.01783217109034601,0.14695414596373513,2.4123185179784104e-05,2.0165614974317778e-05,3.703719160773069,9.343769192519021,1664,1.232097000000067,1.3607715000398457,17,768
I_photo,mlp_n,0.01,44,0.009812168588381414,0.007381545471355936,0.8210814077493783,1.0674108818824148e-05,8.22551636592569e-06,1.382478437771251,4.9100239943537325,769,0.20753139990847558,0.2099018000299111,17,768
I_photo,mlp_l,0.01,44,0.009122123756152758,0.006621980368093591,0.8453615851545668,9.825044432991772e-06,7.361753550540166e-06,1.1385929625131253,4.057253799580188,2561,0.23508650006260723,0.23783999995794147,17,768
I_photo,dkan,0.05,42,0.009009101187166984,0.006711933051561054,0.849169767979536,9.981915862782335e-06,7.546609696661768e-06,1.2063505382906676,4.327456808966067,952,1.6365042000543326,1.6473721000365913,89,768
I_photo,bkan,0.05,42,0.009681904892992884,0.007270175005071635,0.8258004238881216,1.0617536218345364e-05,8.140103971989623e-06,1.2932193352682395,4.910354802109743,1664,3.4641737999627367,3.583677800022997,89,768
I_photo,mlp_n,0.05,42,0.005631705376452899,0.004517757939408622,0.9410606526325065,6.2894302804489326e-06,5.096796149668825e-06,0.9580881771657597,2.427689611082705,769,0.2400374999269843,0.24231260002125055,89,768
I_photo,mlp_l,0.05,42,0.005548226745283298,0.004495136143041517,0.942795015454853,6.209048481630073e-06,5.076782174255856e-06,0.944127051776873,2.4670455341493724,2561,0.24458359996788204,0.2467439000029117,89,768
