task,model,fraction,n_seeds,n_train_mean,rmse_target_mean,rmse_target_std,mae_target_mean,mae_target_std,r2_target_mean,r2_target_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,medape_percent_mean,medape_percent_std,p95ape_percent_mean,p95ape_percent_std,param_count_mean,param_count_std,train_time_s_mean,train_time_s_std,n_train_std
AC_Response,mlp_l,0.25,3,784.0,0.17777861255444352,0.010333221998815386,0.14659576003921782,0.010174926740861191,0.9944912562265014,0.0006513016828989328,0.17777861255444352,0.010333221998815386,0.14659576003921782,0.010174926740861191,15.19751022164067,0.7836221561745194,2003.7141586465743,903.0830227321377,2433.0,0.0,0.26448933333934593,0.005503074704389707,0.0
AC_Response,dkan,0.5,3,1568.0,0.07288240398319953,0.0054036462473253015,0.04550167365399429,0.00218485573339208,0.9990721987196748,0.00013413198884391377,0.07288240398319953,0.0054036462473253015,0.04550167365399429,0.00218485573339208,2.77251248755301,0.03077376147872377,696.2992992309664,195.21471601738654,680.0,0.0,2.4817380666888007,0.1037508922190888,0.0
AC_Response,bkan,0.5,3,1568.0,0.06832093270183139,0.006263287939388111,0.04550195390179681,0.00873886232370435,0.9991823432600468,0.00015329973632233798,0.06832093270183139,0.006263287939388111,0.04550195390179681,0.00873886232370435,2.6844283505001925,0.3553874946065834,1138.0653098556402,796.2949242226067,1248.0,0.0,50.8177622333169,0.4521825202094781,0.0
AC_Response,mlp_n,0.5,3,1568.0,0.18251425785457243,0.002540659432822095,0.15132764709144939,0.0032017781208785565,0.9942122930080174,0.00016041109513241383,0.18251425785457243,0.002540659432822095,0.15132764709144939,0.0032017781208785565,15.311819777310506,0.4711348435418343,2081.2984363635574,402.4342225695359,705.0,0.0,0.2817306333454326,0.02309585119600756,0.0
AC_Response,mlp_l,0.5,3,1568.0,0.17501624644983269,0.007875332809253378,0.14497480236370264,0.006937718136910887,0.9946683210008379,0.0004864685261123893,0.17501624644983269,0.007875332809253378,0.14497480236370264,0.006937718136910887,15.07472126736215,0.5226026090166258,1953.6983684046083,495.70050047813515,2433.0,0.0,0.3099011999632542,0.02349863022405669,0.0
AC_Response,dkan,0.8,3,2508.0,0.07298832496609792,0.005914965164500222,0.04420122275172069,0.0037688779444637246,0.9990685093997289,0.00014644475028749887,0.07298832496609792,0.005914965164500222,0.04420122275172069,0.0037688779444637246,2.8031226913054716,0.22275151257583578,462.1586199151427,22.755263175446462,680.0,0.0,2.405935166675287,0.056752898073258215,0.0
AC_Response,bkan,0.8,3,2508.0,0.06086496720513929,0.00492125657830868,0.036542467063671466,0.0037833141693021616,0.9993522706509997,0.00010643213880325963,0.06086496720513929,0.00492125657830868,0.036542467063671466,0.0037833141693021616,2.36867423884531,0.3114385829791782,341.6877784421529,128.77028910101646,1248.0,0.0,81.9082686000038,0.8830600549362948,0.0
AC_Response,mlp_n,0.8,3,2508.0,0.1825351365817234,0.0013345680903362417,0.15134965667678443,0.0017854872388615795,0.9942117809256473,8.453498721568815e-05,0.1825351365817234,0.0013345680903362417,0.15134965667678443,0.0017854872388615795,15.457463949923982,0.4197446442899313,2113.6218858534066,364.48670433700846,705.0,0.0,0.30394563331113505,0.02835063893746263,0.0
AC_Response,mlp_l,0.8,3,2508.0,0.1749140659175498,0.006319583167224303,0.14466617346766816,0.0055673430190920975,0.9946783684446349,0.0003888905356787904,0.1749140659175498,0.006319583167224303,0.14466617346766816,0.0055673430190920975,15.175859600468643,0.5483672142425869,2018.6430506475635,535.7411933422886,2433.0,0.0,0.3418741999582077,0.028827816756668366,0.0
AC_Response,dkan,1.0,3,3136.0,0.07081655149139979,0.004863132498884687,0.0414791061429634,0.0028459660687978144,0.9991247308729009,0.0001167707982214588,0.07081655149139979,0.004863132498884687,0.0414791061429634,0.0028459660687978144,2.518041871754707,0.22125307990699705,362.32638050291445,158.5214225523916,680.0,0.0,2.4415844666849202,0.11498710899402566,0.0
AC_Response,bkan,1.0,3,3136.0,0.05552648630805931,0.004220046360734518,0.03467238797081812,0.004078429177309831,0.9994613204512232,8.323225007373425e-05,0.05552648630805931,0.004220046360734518,0.03467238797081812,0.004078429177309831,2.2204875330051412,0.20958690857509546,466.4288979921241,185.13842909860506,1248.0,0.0,101.50840933333772,3.340917357483346,0.0
AC_Response,mlp_n,1.0,3,3136.0,0.1827687477536711,0.0020712715027235203,0.15122475359197315,0.001500922564056249,0.9941965206817228,0.00013148336998925392,0.1827687477536711,0.0020712715027235203,0.15122475359197315,0.001500922564056249,15.510898372410358,0.39287221243863757,2159.0961709727126,312.2919055364066,705.0,0.0,0.27838703330295783,0.0071422799022566935,0.0
AC_Response,mlp_l,1.0,3,3136.0,0.1753322614591428,0.006400672721273555,0.1447423219071172,0.005571468451536307,0.9946527454757228,0.00039492170795042323,0.1753322614591428,0.006400672721273555,0.1447423219071172,0.005571468451536307,15.165348445208549,0.5823193782395603,1949.4826117323373,473.522360634729,2433.0,0.0,0.3290423333334426,0.01920288456710962,0.0
