task,method,split,axis,reference_derivative,prediction_derivative,derivative_std,source,abs_derivative_error
I_dark,deterministic_kan,test,-0.8,-0.2007501199502819,-0.19025925,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.010490869950281922
I_dark,deterministic_kan,test,-2.6,-0.0509490147129412,-0.048217133,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0027318817129411976
I_dark,deterministic_kan,test,-1.4,-0.1213168705923344,-0.119439855,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0018770155923343995
I_dark,deterministic_kan,test,-1.8,-0.0739137580417406,-0.07860792,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.004694161958259405
I_dark,deterministic_kan,test,-0.4,-0.4547528298520795,-0.38977784,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0649749898520795
I_dark,deterministic_kan,test,-2.2,-0.0604988230402678,-0.056769546,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.003729277040267806
I_dark,deterministic_kan,test,-1.4,-0.1209871700366207,-0.11537841,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.005608760036620697
I_dark,deterministic_kan,test,-1.8,-0.0822332757209061,-0.08818754,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0059542642790939015
I_dark,deterministic_kan,test,-2.0,-0.0728702226665163,-0.07297777,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00010754733348369849
I_dark,deterministic_kan,test,-0.6000000000000001,-0.2778057823142248,-0.2588351,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.01897068231422483
I_dark,deterministic_kan,test,-2.0,-0.0702041252469953,-0.06976198,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0004421452469953041
I_dark,deterministic_kan,test,-0.2,-0.8540599553649812,-0.8488919,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.005168055364981217
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0437781166975632,-0.04436614,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0005880233024367978
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1482143681768022,-0.14759007,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0006242981768022071
I_dark,deterministic_kan,test,-0.8,-0.1866339638071057,-0.17032309,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.01631087380710569
I_dark,deterministic_kan,test,-3.0,-0.040218836344966,-0.03683435,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0033844863449659993
I_dark,deterministic_kan,test,-1.0,-0.1729426271746064,-0.16646422,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.006478407174606404
I_dark,deterministic_kan,test,-1.6,-0.0961671711905047,-0.09346792,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.002699251190504709
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0527827314674738,-0.05000725,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.002775481467473799
I_dark,deterministic_kan,test,-0.4,-0.4965951530970507,-0.4781209,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.018474253097050697
I_dark,deterministic_kan,test,-1.6,-0.0963401286340293,-0.095937535,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00040259363402929405
I_dark,deterministic_kan,test,-2.2,-0.0636390631819772,-0.06031494,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0033241231819772094
I_dark,deterministic_kan,test,-1.0,-0.1662300928390685,-0.16775545,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0015253571609314953
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0441153307021089,-0.044710487,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0005951562978911001
I_dark,deterministic_kan,test,-2.0,-0.0691265261538571,-0.0677824,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0013441261538570948
I_dark,deterministic_kan,test,-2.8000000000000003,-0.043414574778561,-0.043343775,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,7.079977856099678e-05
I_dark,deterministic_kan,test,-0.8,-0.2015233814838914,-0.18755476,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.013968621483891414
I_dark,deterministic_kan,test,-2.6,-0.0484404372239524,-0.052305356,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.003864918776047596
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0543461148917749,-0.050500434,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.003845680891774901
I_dark,deterministic_kan,test,-0.6000000000000001,-0.2810379041377935,-0.2594432,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.02159470413779352
I_dark,deterministic_kan,test,-1.6,-0.09927981560336,-0.098905124,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0003746916033599973
I_dark,deterministic_kan,test,-2.6,-0.0479334099251733,-0.048741,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0008075900748266973
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0443112612410274,-0.045048315,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0007370537589726014
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0501763776265793,-0.049018677,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0011577006265793
I_dark,deterministic_kan,test,-1.6,-0.1048142661148467,-0.098561384,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.006252882114846703
I_dark,deterministic_kan,test,-2.2,-0.0563252851516846,-0.053812783,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0025125021516845952
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1409345044502927,-0.14310175,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0021672455497072918
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0552393074786827,-0.053225365,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0020139424786827023
I_dark,deterministic_kan,test,-2.2,-0.0613304560662868,-0.058486387,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0028440690662868
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0436926849955767,-0.045328088,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0016354030044233026
I_dark,deterministic_kan,test,-2.0,-0.0705584893781541,-0.0753322,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0047737106218459086
I_dark,deterministic_kan,test,-1.0,-0.1661699438680699,-0.16541682,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0007531238680699159
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1428183744653814,-0.14284967,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,3.1295534618613896e-05
I_dark,deterministic_kan,test,-2.2,-0.0632730475547909,-0.058141958,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.005131089554790906
I_dark,deterministic_kan,test,-2.6,-0.0484013188462526,-0.04929437,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0008930511537473956
I_dark,deterministic_kan,test,-2.0,-0.0717521239598468,-0.07320721,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0014550860401531945
I_dark,deterministic_kan,test,-3.0,-0.0418752099061059,-0.035105318,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.006769891906105899
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0537225506254674,-0.049961895,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0037606556254674017
I_dark,deterministic_kan,test,-1.6,-0.1015456390253248,-0.09945416,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.002091479025324805
I_dark,deterministic_kan,test,-0.6000000000000001,-0.2944811871573378,-0.29433557,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00014561715733779623
I_dark,deterministic_kan,test,-1.4,-0.1184812801699166,-0.113732405,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.004748875169916608
I_dark,deterministic_kan,test,-0.2,-0.7989157881661058,-0.8100229,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.011107111833894234
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0532355666137291,-0.052411426,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0008241406137291032
I_dark,deterministic_kan,test,-1.6,-0.0964607956464718,-0.09291671,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.003544085646471795
I_dark,deterministic_kan,test,-2.0,-0.0724270348549751,-0.07118209,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0012449448549751024
I_dark,deterministic_kan,test,-0.6000000000000001,-0.2749488574247749,-0.2503574,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.024591457424774865
I_dark,deterministic_kan,test,-2.6,-0.0498915587832193,-0.050063513,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0001719542167806995
I_dark,deterministic_kan,test,-0.2,-0.8741063244121747,-0.8347554,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.03935092441217469
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0439648622602248,-0.04471667,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0007518077397751996
I_dark,deterministic_kan,test,-1.4,-0.1225464595206382,-0.12029701,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0022494495206382
I_dark,deterministic_kan,test,-2.6,-0.0496671007624485,-0.048437983,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.001229117762448502
I_dark,deterministic_kan,test,-0.6000000000000001,-0.2926636450687141,-0.26784894,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.024814705068714138
I_dark,deterministic_kan,test,-1.6,-0.099838066655149,-0.099626705,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00021136165514899774
I_dark,deterministic_kan,test,-1.0,-0.1735306212099132,-0.18216315,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.008632528790086802
I_dark,deterministic_kan,test,-2.0,-0.0694382901053227,-0.06779063,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0016476601053226902
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0573706012716748,-0.053114235,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.004256366271674798
I_dark,deterministic_kan,test,-1.8,-0.0822124320049511,-0.0844516,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0022391679950489046
I_dark,deterministic_kan,test,-1.4,-0.1187761243816716,-0.12074128,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0019651556183284125
I_dark,deterministic_kan,test,-2.2,-0.0607961755415704,-0.056413442,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.004382733541570399
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1443645338256871,-0.14527111,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0009065761743129175
I_dark,deterministic_kan,test,-2.2,-0.0613420043002754,-0.058237996,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0031040083002754
I_dark,deterministic_kan,test,-0.4,-0.5083217983321653,-0.50118464,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.007137158332165328
I_dark,deterministic_kan,test,-2.6,-0.0481725965158101,-0.04836263,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00019003348418989569
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1417206907635524,-0.14732082,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.005600129236447593
I_dark,deterministic_kan,test,-1.6,-0.0987441520506706,-0.09729255,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.001451602050670589
I_dark,deterministic_kan,test,-2.6,-0.0486845558264725,-0.04895148,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00026692417352749964
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0451377907102745,-0.044007506,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0011302847102745012
I_dark,deterministic_kan,test,-0.2,-0.8839913444683631,-0.83556145,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0484298944683631
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1459894249304625,-0.14632542,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00033599506953752023
I_dark,deterministic_kan,test,-0.4,-0.4934972451075552,-0.4775333,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.015963945107555222
I_dark,deterministic_kan,test,-2.0,-0.0749141497368199,-0.075398825,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00048467526318010656
I_dark,deterministic_kan,test,-2.0,-0.0688841078638375,-0.07084238,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.001958272136162495
I_dark,deterministic_kan,test,-0.4,-0.4877820236312118,-0.47305328,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.014728743631211794
I_dark,deterministic_kan,test,-2.8000000000000003,-0.0439758076259462,-0.04412519,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00014938237405379834
I_dark,deterministic_kan,test,-1.2000000000000002,-0.1453638952132188,-0.14666015,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0012962547867811924
I_dark,deterministic_kan,test,-0.8,-0.1934208033392188,-0.18627612,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.007144683339218805
I_dark,deterministic_kan,test,-1.8,-0.0846496160085017,-0.0867027,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0020530839914982973
I_dark,deterministic_kan,test,-3.0,-0.0404686321045417,-0.03635987,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.004108762104541697
I_dark,deterministic_kan,test,-2.4000000000000004,-0.0544316579099763,-0.052136645,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0022950129099762948
I_dark,deterministic_kan,test,-2.0,-0.0701920713267583,-0.06973009,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00046198132675830117
I_dark,deterministic_kan,test,-2.0,-0.0681960364807174,-0.06857481,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.00037877351928260194
I_dark,deterministic_kan,test,-1.0,-0.1628720121640228,-0.16566472,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.0027927078359771818
I_dark,deterministic_kan,test,-0.4,-0.5013236076106935,-0.4927093,,<REPO_ROOT>/artifacts\results\device_modeling\dark_current_deterministic_kan\predictions.csv,0.008614307610693483
