task,task_key,primary_task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,group_macro_rmse_target,group_macro_mae_target,param_count,train_time_s,epochs_completed,best_val_loss,checkpoint,wall_time_s,reused,train_groups,validation_groups,calibration_groups,test_groups,train_rows,test_rows
APD_V_br,breakdown_voltage,False,45,dkan,0.0330140725872795,0.025768751942673918,-0.23370592577225247,0.0330140725872795,0.025768751942673918,0.24007503395764812,0.5957745417980906,0.029595382155282266,0.025768751942673918,952,4.192867599893361,,,,4.218691400019452,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,45,mlp_l,0.1704212658069377,0.09705995704605752,-31.874641122628915,0.1704212658069377,0.09705995704605752,0.3419886292152932,4.067329995877536,0.1238157423009378,0.09705995704605752,2561,0.9139368000905961,,,,0.9165004000533372,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,45,poly3_ridge,0.4519172306757923,0.3921742571112722,-230.16988018772904,0.4519172306757923,0.3921742571112722,3.2492294536903805,8.230495578683984,0.39447465519861274,0.3921742571112722,84,,,,,0.001584300072863698,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,45,spline_ridge,0.056698829334891065,0.04548249103539137,-2.638828866351129,0.056698829334891065,0.04548249103539137,0.36496685080644614,0.9468764073156487,0.04727126995172828,0.04548249103539137,43,,,,,0.0019592999015003443,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,46,bkan,0.032424014260741145,0.020325895808613836,-0.040962378871724825,0.032424014260741145,0.020325895808613836,0.15816663438518178,0.5117298157668375,0.022491111321471483,0.02013897242677931,1664,9.71163469995372,300.0,-0.1458394080400467,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_46\breakdown_voltage\bkan\model_checkpoint.pt,9.942342300200835,False,51,8,11,8,102,15
APD_V_br,breakdown_voltage,False,46,dkan,0.27929646186247115,0.1621869743636798,-76.23823460000332,0.27929646186247115,0.1621869743636798,0.7033886183864185,7.2265258568890625,0.156370287642489,0.15472253202704334,952,4.151374199893326,,,,4.175902500050142,False,51,8,11,8,102,15
APD_V_br,breakdown_voltage,False,46,mlp_l,0.03871675471970926,0.022789832358780633,-0.4842237093908792,0.03871675471970926,0.022789832358780633,0.10401624324814691,0.8254025477835166,0.026396411736985884,0.021441594445856582,2561,0.9102111998945475,,,,0.9130394000094384,False,51,8,11,8,102,15
APD_V_br,breakdown_voltage,False,46,poly3_ridge,2.9924413202091,1.828825457744661,-8865.510984858742,2.9924413202091,1.828825457744661,4.850066666277013,63.48668113613433,1.721863418724158,1.7210920360913609,84,,,,,0.0015865000896155834,False,51,8,11,8,102,15
APD_V_br,breakdown_voltage,False,46,spline_ridge,0.12815950406459567,0.09469465177115571,-15.263091555040774,0.12815950406459567,0.09469465177115571,0.4968181383049841,2.794908892376347,0.09407508761871863,0.09348789889358244,43,,,,,0.0018192999996244907,False,51,8,11,8,102,15
APD_V_br,breakdown_voltage,False,47,bkan,0.011075877855594952,0.008284593783949745,-0.1670890425655518,0.011075877855594952,0.008284593783949745,0.050063774332188046,0.20225789700349306,0.00879859892368607,0.008284593783949745,1664,6.109015499940142,190.0,19.629648208618164,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_47\breakdown_voltage\bkan\model_checkpoint.pt,6.338687600102276,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,47,dkan,0.019020363709342035,0.014548273076248952,-2.441797468357106,0.019020363709342035,0.014548273076248952,0.10914995936228496,0.381007039526452,0.016448130474832512,0.014548273076248952,952,4.225594599964097,,,,4.2510693001095206,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,47,mlp_l,0.06804188798659393,0.057404362639754236,-43.045382668227404,0.06804188798659393,0.057404362639754236,0.585874785663191,1.2177099254969828,0.060623331336406204,0.057404362639754236,2561,0.8951391000300646,,,,0.8973330999724567,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,47,poly3_ridge,0.35647790656936623,0.2163826228895852,-1207.9627330573187,0.35647790656936623,0.2163826228895852,0.7759829660318784,7.972323910488347,0.21858699765761275,0.2163826228895852,84,,,,,0.0015322999097406864,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,47,spline_ridge,0.07363077791763858,0.05079534473652547,-50.578232313306145,0.07363077791763858,0.05079534473652547,0.1944731545447218,1.3125207106081371,0.05144445501362104,0.05079534473652547,43,,,,,0.0019483000505715609,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,48,bkan,0.02803704263836063,0.02275185524608392,-0.38550140243027675,0.02803704263836063,0.02275185524608392,0.15017599151276753,0.5519119572404971,0.024473166649574545,0.02275185524608392,1664,2.5133358000312,80.0,-0.06070195510983467,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_48\breakdown_voltage\bkan\model_checkpoint.pt,2.734683800023049,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,48,dkan,0.04891783869144199,0.03558975225451699,-3.2177136066735965,0.04891783869144199,0.03558975225451699,0.2457745517988712,1.0573189337610143,0.03757062055327547,0.03558975225451699,952,4.222536099841818,,,,4.246047400170937,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,48,mlp_l,0.029082311358387822,0.022453272948866232,-0.4907348519719925,0.029082311358387822,0.022453272948866232,0.1687822968307393,0.5560935350565741,0.025368220688544836,0.022453272948866232,2561,0.9320610000286251,,,,0.934602800058201,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,48,poly3_ridge,0.2217790751814539,0.14435947288721984,-85.69293409840975,0.2217790751814539,0.14435947288721984,1.0338194394716456,4.588529828111063,0.1509835263144323,0.14435947288721984,84,,,,,0.0015607001259922981,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,48,spline_ridge,0.12547584261733213,0.11199999322364573,-26.74998847799037,0.12547584261733213,0.11199999322364573,0.9570336385106023,2.2135513018768016,0.11368760011974609,0.11199999322364573,43,,,,,0.0018446999602019787,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,49,bkan,0.010735548329434678,0.008326419254414796,-0.15165107490645036,0.010735548329434678,0.008326419254414796,0.07879084538279407,0.19425298939205576,0.00988637068909028,0.008326419254414796,1664,9.728420299943537,300.0,19.786020278930664,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_49\breakdown_voltage\bkan\model_checkpoint.pt,9.958754000021145,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,49,dkan,0.028741824242915017,0.01900093584269036,-7.254696556432325,0.028741824242915017,0.01900093584269036,0.12432538327061615,0.48714699138076895,0.022236422524822615,0.01900093584269036,952,4.213627700228244,,,,4.238145400071517,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,49,mlp_l,0.056664827287084156,0.04129157107195991,-31.084818973123454,0.056664827287084156,0.04129157107195991,0.2508759241222221,1.064589944259203,0.045112462415882085,0.04129157107195991,2561,0.8783009999897331,,,,0.8811438998673111,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,49,poly3_ridge,0.07688200824438242,0.06104014164214189,-58.0638690639675,0.07688200824438242,0.06104014164214189,0.5377642600660568,1.4716109842994434,0.06282120716205986,0.06104014164214189,84,,,,,0.0024586000945419073,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,49,spline_ridge,0.035032800227870975,0.029719012859496075,-11.263718116381941,0.035032800227870975,0.029719012859496075,0.25223338761744446,0.5277080838895645,0.030428574456713844,0.029719012859496075,43,,,,,0.0019712999928742647,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,50,bkan,0.023478448991491138,0.019965952383035557,-1.0675279448734738,0.023478448991491138,0.019965952383035557,0.21297615308240658,0.38214883391910665,0.020518111514179576,0.019965952383035557,1664,9.587975300149992,300.0,-0.10315249115228653,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\breakdown_voltage\bkan\model_checkpoint.pt,9.815965899964795,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,50,dkan,0.03481569229015466,0.030698384149071112,-3.5463477473123106,0.03481569229015466,0.030698384149071112,0.2414016069899365,0.5457744314717382,0.031694122992955626,0.030698384149071112,952,4.153135000029579,,,,4.177179200109094,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,50,mlp_l,0.0447174543081226,0.0354473852965731,-6.5000943156428015,0.0447174543081226,0.0354473852965731,0.2568096969668445,0.7961503029138602,0.036083887366220854,0.0354473852965731,2561,0.9032999998889863,,,,0.9058939998503774,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,50,poly3_ridge,0.35957904400032237,0.31891912329039107,-483.95487325251685,0.35957904400032237,0.31891912329039107,2.7545234799845453,6.687186728200661,0.32043254754394457,0.31891912329039107,84,,,,,0.0015700000803917646,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,50,spline_ridge,0.08777755706248794,0.06281252539558901,-27.898783447189455,0.08777755706248794,0.06281252539558901,0.4195545297766741,1.9833259395472957,0.06317320945253971,0.06281252539558901,43,,,,,0.0018210001289844513,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,51,bkan,0.022334223370833794,0.017315367757307687,-0.09047587471953977,0.022334223370833794,0.017315367757307687,0.1379447794431714,0.43316245003118914,0.01912260276354584,0.017315367757307687,1664,9.277233500033617,290.0,22.408056259155273,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\breakdown_voltage\bkan\model_checkpoint.pt,9.510033200029284,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,51,dkan,0.8768304974967169,0.3679785695437665,-1679.7597716673604,0.8768304974967169,0.3679785695437665,1.0325328964990996,17.20130387113695,0.4006254853929135,0.3679785695437665,952,4.218557300046086,,,,4.242871799971908,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,51,mlp_l,0.030459178967935468,0.024926898254764573,-1.0281998047113214,0.030459178967935468,0.024926898254764573,0.21312750825585564,0.5405888886462696,0.027166430612042894,0.024926898254764573,2561,0.8915993999689817,,,,0.8945651000831276,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,51,poly3_ridge,0.16404324593581804,0.11271933883533214,-57.8289449099097,0.16404324593581804,0.11271933883533214,0.7107011297832884,3.827345203990081,0.11418469877097703,0.11271933883533214,84,,,,,0.0017460999079048634,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,51,spline_ridge,0.1134909166356149,0.07570973358674027,-27.157659872648328,0.1134909166356149,0.07570973358674027,0.4821072594730495,2.8872456792374144,0.07622103638106895,0.07570973358674027,43,,,,,0.0017822999507188797,False,51,8,11,8,101,16
