task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,reused,reuse_source,wall_time_s,train_groups,validation_groups,calibration_groups,test_groups
Capacitance,49,bkan,4.752893989168557e-17,2.0018878777712537e-17,0.9998015516101967,4.752893989168557e-17,2.0018878777712537e-17,0.018276545081817464,0.32804910912313806,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/bkan/test_predictions.csv,0.13768527899999583,104,16,24,16
Capacitance,49,dkan,1.7674721910881705e-16,1.245676843276555e-16,0.9972556689272462,1.7674721910881705e-16,1.245676843276555e-16,0.29645429342517615,1.1453914371171334,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/dkan/test_predictions.csv,0.13590628100000401,104,16,24,16
Capacitance,49,mlp_l,4.478209888181429e-16,3.1668167213242907e-16,0.982382664980009,4.478209888181429e-16,3.1668167213242907e-16,0.7845562945502573,3.0294162436240506,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/mlp_l/test_predictions.csv,0.13530917200000658,104,16,24,16
Capacitance,49,spline_ridge,2.575767151490971e-16,1.5109895592205144e-16,0.9941716647491565,2.575767151490971e-16,1.5109895592205144e-16,0.3346957968834041,1.615836276154742,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/spline_ridge/test_predictions.csv,0.1413177280000042,104,16,24,16
Capacitance,49,gmls,5.104706050844392e-16,3.7638201836936006e-16,0.9771085764217431,5.104706050844392e-16,3.7638201836936006e-16,0.9687130923741962,3.6010712095763053,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/gmls/test_predictions.csv,0.13829959800000324,104,16,24,16
Capacitance,49,autopinn,2.817959445436914e-16,2.0057713991075515e-16,0.9930240910839171,2.817959445436914e-16,2.0057713991075515e-16,0.5165368097727754,1.817781230682441,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/autopinn/test_predictions.csv,0.13767813900000192,104,16,24,16
Capacitance,49,curve_lut,7.382557320434668e-16,5.612893570668058e-16,0.9521210101237327,7.382557320434668e-16,5.612893570668058e-16,1.521076025612287,5.274700492015617,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/Capacitance/curve_lut/test_predictions.csv,0.13864740699999345,104,16,24,16
Capacitance,50,bkan,5.146432220427358e-17,1.568937524739742e-17,0.999753972024408,5.146432220427358e-17,1.568937524739742e-17,0.014683436425539492,0.20214793695397149,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/bkan/test_predictions.csv,0.13820010399999205,104,16,24,16
Capacitance,50,dkan,1.3862030904677775e-16,8.495624436609271e-17,0.9982150514441479,1.3862030904677775e-16,8.495624436609271e-17,0.21041708338175436,0.7803284793399952,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/dkan/test_predictions.csv,0.13996599099999685,104,16,24,16
Capacitance,50,mlp_l,4.138339869664537e-16,2.821608586585574e-16,0.9840916810920463,4.138339869664537e-16,2.821608586585574e-16,0.6592103264822442,2.8879122586237114,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/mlp_l/test_predictions.csv,0.14657929999999908,104,16,24,16
Capacitance,50,spline_ridge,2.467112138016621e-16,1.4050891802584947e-16,0.9943460787096415,2.467112138016621e-16,1.4050891802584947e-16,0.3007430150623201,1.5276741258196544,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/spline_ridge/test_predictions.csv,0.14069120599999962,104,16,24,16
Capacitance,50,gmls,3.8641288411832056e-16,2.9350582430120263e-16,0.9861300410564455,3.8641288411832056e-16,2.9350582430120263e-16,0.6859403197459109,2.500422275594216,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/gmls/test_predictions.csv,0.136607798,104,16,24,16
Capacitance,50,autopinn,3.0106452545227346e-16,2.0764836803367715e-16,0.9915804060150154,3.0106452545227346e-16,2.0764836803367715e-16,0.5072425696737743,2.0493135656336636,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/autopinn/test_predictions.csv,0.13836977000001127,104,16,24,16
Capacitance,50,curve_lut,6.544739023624943e-16,5.096607029288213e-16,0.9602115844445966,6.544739023624943e-16,5.096607029288213e-16,1.5586916832386657,4.722467777355695,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/Capacitance/curve_lut/test_predictions.csv,0.14143610300000375,104,16,24,16
Capacitance,51,bkan,7.1328433255648e-17,2.6244999766700087e-17,0.9995155041487039,7.1328433255648e-17,2.6244999766700087e-17,0.01668751972899779,0.38655235363490614,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/bkan/test_predictions.csv,0.13781906300000912,104,16,24,16
Capacitance,51,dkan,1.6355284470323402e-16,1.1072045506209954e-16,0.9974526952957629,1.6355284470323402e-16,1.1072045506209954e-16,0.28456814375430173,0.8861946523645481,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/dkan/test_predictions.csv,0.1363444889999954,104,16,24,16
Capacitance,51,mlp_l,4.395375058477982e-16,3.106043768512384e-16,0.9816025948747834,4.395375058477982e-16,3.106043768512384e-16,0.741832589104388,3.0245218604211757,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/mlp_l/test_predictions.csv,0.13651534699999957,104,16,24,16
Capacitance,51,spline_ridge,2.617604067859019e-16,1.4559650717261942e-16,0.9934751188288033,2.617604067859019e-16,1.4559650717261942e-16,0.3006154677131335,1.546613102642093,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/spline_ridge/test_predictions.csv,0.1354351170000001,104,16,24,16
Capacitance,51,gmls,5.040506068793148e-16,3.8147035797477554e-16,0.9758057047032692,5.040506068793148e-16,3.8147035797477554e-16,1.1083549492477482,3.382781005011509,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/gmls/test_predictions.csv,0.13521524299999044,104,16,24,16
Capacitance,51,autopinn,3.095523342571928e-16,2.229499681283515e-16,0.9908750002842959,3.095523342571928e-16,2.229499681283515e-16,0.5875554271336059,2.060400374701839,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/autopinn/test_predictions.csv,0.13259811600001115,104,16,24,16
Capacitance,51,curve_lut,7.060334822620062e-16,5.680766981416922e-16,0.9525304311396894,7.060334822620062e-16,5.680766981416922e-16,1.6406015874685116,4.968346030913205,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/Capacitance/curve_lut/test_predictions.csv,0.13672806600000342,104,16,24,16
