task,sample_id,structure_group_id,bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,simulation_temperature,ge_width_scale,current_A,_curve_id
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-8.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.1672311790947098e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-8.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.0016703000358424e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-8.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.8570554652997722e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.729681962268751e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.6160995656523316e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.513848686121678e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.4216644653052006e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.3388353661410674e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.26446407179133e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.19729817105514e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-7.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.1357685038977105e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.0783766510215056e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.0244786751692578e-07,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,9.741909131648636e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,9.276246078471469e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,8.846538363958951e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,8.447537520913208e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,8.071556054841305e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-6.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.713679150614768e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.372645690587956e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.045388457078004e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,6.727784573676843e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,6.424258130807107e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,6.1414643451538e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.876606591856836e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.623883053011348e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-5.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.3829180863030736e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.1558478201439295e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.937833230559109e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.717874283098505e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.495450253481956e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.278253585663045e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.064001122619644e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,3.8357047693150304e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-4.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,3.549630329351673e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,3.1642746348696094e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.7235283190829978e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.344531665215065e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.0819262267735306e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.9086681336773456e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.7801474671566334e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.6689741216315674e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-3.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.5765202513477256e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.500431434206571e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.4228238459598552e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.3364122563779582e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.2497982851655181e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.1602133045551698e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.0700179817297405e-08,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,9.727733106024886e-09,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-2.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,8.597795313385224e-09,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.172208384624072e-09,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.1953024791977245e-09,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.419672328585192e-09,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.1472816685502125e-10,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.9489349262419456e-10,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.6273692001005467e-10,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.3736722467120352e-10,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-1.0,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.0934485978260096e-10,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.875,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.807049201369202e-11,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.75,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,4.6836960511118616e-11,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.625,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.2656163094893243e-11,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.5,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,1.1455728711512973e-11,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.375,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,7.364963358133097e-12,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.25,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,5.056587661866389e-12,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00022,apd_structure_20260818_00011,-0.125,1.7547252431146346e-10,3075.047152996256,695.6290984263508,286.8917584982713,0.9845657547286782,2.8439036131810137e-12,apd_structure_20260818_00011
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.683121361671806e-06,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.4176000388848334e-06,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.6355753013546444e-06,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.2402648890023003e-06,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.0023617311029585e-06,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,8.437487364469576e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,7.305405733279693e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-9.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,6.457339871040268e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.799000820819491e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.273660652036271e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.844927312824967e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.4884838205334026e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.187492501771099e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.9296563524419547e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.705674143753185e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-8.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.508493798403263e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.3326402391174054e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.1736822236460417e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.028295803625421e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.894984980056568e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.773757946492145e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.664330206598511e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.5653500701137844e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-7.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.475130535466155e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.3922409566801584e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.3154727130016897e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.243529288007326e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.174930652874741e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.1084666970515329e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,2.0441320639369017e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.9831600192937373e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-6.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.926531150923327e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.874284379189272e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.825986181106597e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.780920068607742e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.7377805573320577e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.6946971359737397e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.6507038364723185e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.607549033304803e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-5.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.5678222936623628e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.532272406283488e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.5001680248821458e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.4699873031906826e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.439411448974582e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.4053222551516253e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.364726152471173e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.3159450632773104e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-4.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.2548178076896108e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.172540093215772e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,1.0669799014238557e-07,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,9.536624860023357e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,8.545090767185942e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,7.798744906751621e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,7.2743511900649e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,6.892203257235817e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-3.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,6.592481125518525e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,6.332755804590967e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,6.091928745757875e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.625,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.857472251032073e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.5,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.6107932938521234e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.375,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.3490813831169233e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.25,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,5.067746959035653e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.125,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.744484364161226e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-2.0,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,4.3716847431210446e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-1.875,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.9004825897458544e-08,apd_structure_20260818_00012
APD_I_dark,apd_20260818_00024,apd_structure_20260818_00012,-1.75,7.09453111925806e-10,3581.763247831391,650.9437036593333,309.12005136803003,1.0199217939365306,3.208307055021407e-08,apd_structure_20260818_00012
