task,sample_id,structure_group_id,bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,simulation_temperature,ge_width_scale,optical_power_W,current_A,_curve_id
APD_I_photo,apd_20260818_00048,apd_structure_20260818_00024,-9.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,1e-07,1.66095227870223e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00048,apd_structure_20260818_00024,-9.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,1e-07,2.2449312216605594e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00048,apd_structure_20260818_00024,-9.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,1e-07,3.4153905528881555e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00048,apd_structure_20260818_00024,-9.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,1e-07,6.853939202549369e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,0.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.2641615422600727e-10,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,5.368667269221035e-10,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.1239174838977122e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.06695020371756e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.412185229795786e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,5.1782617296543795e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,7.350336865752423e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-0.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,9.87453925196502e-09,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.2697000340661585e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.61311620343381e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.07386264097096e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.6631439805616053e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.488715545428511e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.929503885669176e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,5.9379076022320056e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-1.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,6.658906365103858e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,7.253814790625205e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,7.778643462926892e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,8.24634741380538e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,8.67164179460981e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,9.058270344442157e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,9.411766762589597e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,9.726908421382548e-08,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-2.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.0017486599832469e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.033054396346901e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.069416931333298e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.1115660139176105e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.1640237150940745e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.235279703891006e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.3328993416094584e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.4501089041585337e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-3.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.560409842715489e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.645529401564748e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.709777842980884e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.764971049415031e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.8188112159822644e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.873491397032269e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.928431235601094e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.984155578895129e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-4.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.0421438512770866e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.1027146071133778e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.165484078669827e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.2313040164550005e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.301742832245525e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.376954917681579e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.455489116527472e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.53652825659535e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-5.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.620577354984281e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.708697239507852e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.802002262579885e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.901441241654525e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.0078490368969533e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.1222220060475374e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.245627538612825e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.378604981135476e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-6.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.521439076416284e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.6753995097973993e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.842797558116082e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.026119308297658e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.22773069238309e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.450506969172158e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.698396146761799e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.976188078184051e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-7.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,5.288961143194344e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,5.64179862841609e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,6.040695925508907e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,6.494444502563887e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,7.016053763348004e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,7.623772019631402e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,8.342823149713249e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,9.208764199954432e-07,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-8.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.0273370421817811e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.0,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.1614773767853805e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.125,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.3355991795807496e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.25,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.57020478138835e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.375,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.9022249018541453e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.5,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,2.405687670040552e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.625,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,3.2537530326718534e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.75,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,4.965235913183277e-06,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00049,apd_structure_20260818_00024,-9.875,1.8510801728105726e-10,3674.328718090932,796.2090652502966,294.9890072516213,0.9873217569062192,3e-07,1.0072310437299305e-05,apd_structure_20260818_00024
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,0.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.2228759336928292e-10,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,2.917841221160736e-10,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.25,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,5.959612645477349e-10,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.375,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.0846302508761186e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.5,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.7886982065990131e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.625,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,2.7257132016975383e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.75,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,3.8887018915669055e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-0.875,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,5.210700141396903e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,6.6292987267105655e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,8.238763104162324e-09,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.25,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.0328630169676544e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.375,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.306519541641286e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.5,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.8645263001147866e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.625,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,3.1841258215570715e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.75,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,4.1843289279055126e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-1.875,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,4.835838309358652e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,5.3000676826889374e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,5.682834116755049e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.25,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,6.009994836453884e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.375,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,6.299877124176784e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.5,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,6.571718857100635e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.625,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,6.832247211545959e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.75,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,7.079376621168489e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-2.875,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,7.32819316807783e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,7.598126193087087e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,7.90499999736994e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.25,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,8.271169363258406e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.375,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,8.727949372218251e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.5,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,9.35662876062894e-08,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.625,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.0217204284946388e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.75,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.1223760495243509e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-3.875,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.2153839753555206e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.2851560604622633e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.3343172226916814e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.25,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.3728778323233077e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.375,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.408210395564845e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.5,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.444378417277687e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.625,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.48339573068623e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.75,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.5245981257711754e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-4.875,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.565482803403629e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-5.0,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.605247361263087e-07,apd_structure_20260818_00025
APD_I_photo,apd_20260818_00050,apd_structure_20260818_00025,-5.125,5.004609875207597e-10,3497.054718687623,577.7295166313186,305.02125564771416,1.007018305338989,1e-07,1.644989780306396e-07,apd_structure_20260818_00025
