task,sample_id,structure_group_id,bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,simulation_temperature,ge_width_scale,optical_power_W,multiplication_gain,_curve_id
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.0,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.0811913866529328,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.125,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.1015849371186013,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.25,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.124354958237319,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.375,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.149721325955455,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.5,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.1777478858802382,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.625,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.208553311932738,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.75,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.241904090661896,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-5.875,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.2761516265662378,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.0,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.3089553066587718,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.125,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.3411921178183808,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.25,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.3762883652240514,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.375,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.4158671223614314,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.5,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.4597629355626267,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.625,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.5075594584328778,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.75,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.5589670547170515,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-6.875,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.613715132402208,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.0,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.6717170117950113,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.125,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.7342416793114177,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.25,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.8043759615199777,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.375,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.885214370595472,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.5,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,1.9784395486037385,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.625,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.084972627789329,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.75,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.2053075632628723,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-7.875,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.3396356069325344,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.0,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.4891736073215456,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.125,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.657290084780435,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.25,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,2.849007527200178,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.375,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,3.0700361496670445,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.5,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,3.327082911500299,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.625,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,3.630725227716535,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.75,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,3.998716641248278,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-8.875,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,4.456491421923711,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.0,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,5.039371790904897,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.125,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,5.801516267293718,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.25,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,6.8345708502392,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.375,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,8.307327719644539,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.5,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,10.566150202195294,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.625,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,14.447432783385487,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.75,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,22.603902818029564,apd_structure_20260818_00020
APD_M,apd_20260818_00040,apd_structure_20260818_00020,-9.875,5.1957230153450954e-09,3323.7857184274167,604.8101490093811,308.5637652864152,1.0023769473806974,1e-07,50.0159784627388,apd_structure_20260818_00020
APD_M,apd_20260818_00042,apd_structure_20260818_00021,0.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0047447665986142,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0105710202623445,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0214301478735359,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0388872303921944,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0634545228391769,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.0944669903984604,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.1305164983349368,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-0.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.1699640299302926,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.2111219596757905,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.2559083819320832,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.3116153642158256,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.3791853324835809,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.4617760929381415,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.561213627387593,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.6012239480637621,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-1.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.6270833960530561,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.646701315722138,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.6639064070056685,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.6795694226866568,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.6948123119398074,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7099037383131391,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7248295464379166,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7393997169636677,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-2.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7538699513795345,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7703499172067937,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.7897580841865606,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.8134598929867396,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.8438527745830302,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.8827206787156613,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9239771484431564,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9520106859848324,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-3.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.961908418561705,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9628620596390568,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9641678721844008,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9711850618279418,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,0.9837846130791856,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.0,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.017947912462313,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.035729131982282,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-4.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.0529003481150243,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.0715536300398465,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.092951290768531,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.116634981426633,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.1421086565400944,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.16926670152875,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.1983589661369565,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.229778084953285,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-5.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.2633901628377493,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.2979432297198334,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.332669366024032,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.3690010502566226,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.408708338125157,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.452552494698168,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.5007742815320748,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.5535771156302214,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-6.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.610895622880047,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.6721986392646344,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.7371958619214949,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.8074027565686104,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.8854589290504264,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,1.9731253599785783,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.071606692077118,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.1824933448466366,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-7.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.3080729775418227,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.4514797469745786,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.6167118046866173,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,2.8082090865912663,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,3.0299792995716057,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,3.286407659920752,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,3.586824498184014,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,3.949182659378089,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-8.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,4.399151525147844,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.0,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,4.97126821772828,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.125,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,5.717501300638209,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.25,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,6.72491845591158,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.375,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,8.152260644785565,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.5,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,10.320420542731616,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.625,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,13.985147512119704,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.75,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,21.42926461127041,apd_structure_20260818_00021
APD_M,apd_20260818_00042,apd_structure_20260818_00021,-9.875,4.05488613972468e-09,3818.571721799695,554.2683173273701,311.15371087271114,1.0027698201842064,1e-07,44.04405654356149,apd_structure_20260818_00021
APD_M,apd_20260818_00047,apd_structure_20260818_00023,0.0,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.0047963170576565,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.125,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.0106162088003915,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.25,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.021442924300911,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.375,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.0388619783144651,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.5,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.0634110349722876,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.625,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.0944630366514639,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.75,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.1306306950426148,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-0.875,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.1702007352068849,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-1.0,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.2114908345682931,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-1.125,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.2558428455756525,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-1.25,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.3105801958612376,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-1.375,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.3755958756585696,apd_structure_20260818_00023
APD_M,apd_20260818_00047,apd_structure_20260818_00023,-1.5,1.7607656396827267e-09,3484.346054075727,549.6404230771765,314.17499106794776,0.9869318546665848,3e-07,0.4531592327038721,apd_structure_20260818_00023
