task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
Capacitance,mlp_n,0.25,43,5.838388554588363e-19,4.318391856155104e-19,0.9689609234280014,5.838388554588363e-19,4.318391856155104e-19,1.1300047075317585,3.663579879258118,801,0.6062271001283079,0.6105048998724669,11200,19200
Capacitance,mlp_l,0.25,43,4.23191958135334e-19,2.9309625622264186e-19,0.9836921159272749,4.23191958135334e-19,2.9309625622264186e-19,0.6745182636312688,2.8819972637196978,2625,0.9225971999112517,0.9260988999158144,11200,19200
Capacitance,dkan,0.25,44,2.1169572903949633e-19,1.23968453885233e-19,0.9959191841677213,2.1169572903949633e-19,1.23968453885233e-19,0.27984396942565726,1.2208854498364707,1088,3.0004356999415904,3.0337718999944627,11200,19200
Capacitance,bkan,0.25,44,1.194976814494173e-19,6.607725765056098e-20,0.9986997053939973,1.194976814494173e-19,6.607725765056098e-20,0.12063057375206387,0.7814488011164054,1872,76.43308290001005,77.52815729985014,11200,19200
Capacitance,mlp_n,0.25,44,5.233961058943309e-19,3.8098155743257896e-19,0.9750549845488354,5.233961058943309e-19,3.8098155743257896e-19,0.9594224415713912,3.355136150202365,801,0.5770662999711931,0.5813700000289828,11200,19200
Capacitance,mlp_l,0.25,44,4.2643274864412673e-19,2.977701374539002e-19,0.9834413890484802,4.2643274864412673e-19,2.977701374539002e-19,0.7108965674523877,2.8666647399831064,2625,0.8731945001054555,0.8769798001740128,11200,19200
Capacitance,dkan,0.5,42,1.4924329993512325e-19,8.854983960392192e-20,0.9979717920091953,1.4924329993512325e-19,8.854983960392192e-20,0.21061177147961202,0.8471859378892769,1088,3.077665700111538,3.1269299001432955,22400,19200
Capacitance,bkan,0.5,42,9.31086471879245e-20,5.208338853792247e-20,0.99921058961332,9.31086471879245e-20,5.208338853792247e-20,0.10445070586741956,0.575291555323246,1872,153.30405219993554,154.35345809999853,22400,19200
Capacitance,mlp_n,0.5,42,5.171310013260228e-19,3.768031567264475e-19,0.9756485990829742,5.171310013260228e-19,3.768031567264475e-19,0.9345702497290593,3.403787369299987,801,0.8110086000524461,0.8150380998849869,22400,19200
Capacitance,mlp_l,0.5,42,4.89435869681054e-19,3.531884649458189e-19,0.9781870505780339,4.89435869681054e-19,3.531884649458189e-19,0.8786078205410404,3.2722959389648905,2625,1.77941339998506,1.7839514999650419,22400,19200
Capacitance,dkan,0.5,43,1.6120339347179865e-19,9.726860469661026e-20,0.9976336925954734,1.6120339347179865e-19,9.726860469661026e-20,0.22521883132535092,0.9189465953493385,1088,2.858913900097832,2.91867300006561,22400,19200
Capacitance,bkan,0.5,43,9.955543572774084e-20,5.2232697929467324e-20,0.9990974884719165,9.955543572774084e-20,5.2232697929467324e-20,0.09405320180997681,0.6221069670992248,1872,152.1227605000604,153.2870023001451,22400,19200
