dark_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,dark_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-2.8000000000000003,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,4.307220162882618e-07,-6.365802928775753,-6.367304,-6.369082311535901,-0.001778463269299202,-0.001500919490848851,-0.003279382760148053,True
-1.2000000000000002,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.3671590810874722e-07,-6.625772555033766,-6.622469,-6.595091274966555,0.027377673397702473,0.003303606669508241,0.030681280067210714,True
-0.8,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,2.828626901017655e-07,-6.548424332682653,-6.5515676,-6.547222452658921,0.004345101814956287,-0.003143221791224171,0.0012018800237321159,True
-1.8,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.3486498477556174e-07,-6.6291817258885235,-6.627264,-6.638070282077094,-0.010806259249945604,0.0019177030613750645,-0.00888855618857054,True
-3.0,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,4.103094441436302e-07,-6.386888486707809,-6.3869286,-6.416946115354642,-0.03001755700503228,-4.0071641800309976e-05,-0.03005762864683259,True
-2.4000000000000004,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,3.023339362809508e-07,-6.51951310154084,-6.517494,-6.4929720560939135,0.02452214556624277,0.002018899880683378,0.026541045446926148,True
-2.0,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,3.4735027934855946e-07,-6.4592323475180295,-6.4602857,-6.468388984296475,-0.008103320691738247,-0.0010533160867067792,-0.009156636778445026,True
-2.0,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,3.836425034425596e-07,-6.416073283701587,-6.418073,-6.430445928472211,-0.012372751134564375,-0.0019998936360599018,-0.014372644770624277,True
-1.0,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,2.396191374503927e-07,-6.620478499483063,-6.6201944,-6.574755175030454,0.04543926008917509,0.00028406436343431096,0.045723324452609404,True
-0.4,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,1.5696415424960497e-07,-6.80419951567383,-6.805124,-6.785170477250105,0.019953328749650723,-0.0009242903259254476,0.019029038423725275,True
