frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
0.3162277660168379,44.50977871149023,303.263152322465,-0.0383939182422132,-0.0383939182422132,-0.039043665,-0.04674228900455368,-0.007698624072302707,-0.0006497466900377766,-0.008348370762340483,True
10.0,38.53132745549709,285.1813868750008,-4.226115908805658,-4.226115908805658,-4.0562286,-4.2237698703969055,-0.16754123270159305,0.16988727111034585,0.002346038408752804,True
31.622776601683796,37.10727035463277,300.4554170460457,-6.676322281622156,-6.676322281622156,-6.7223816,-6.512109565976518,0.2102720258203572,-0.046059310174719315,0.16421271564563789,True
6.309573444801943,39.7132385315927,304.62183232922587,-3.0919110975448088,-3.0919110975448088,-3.1233473,-3.091080612760064,0.03226666964960412,-0.03143618486485922,0.0008304847847449004,True
6.309573444801943,44.50977871149023,303.263152322465,-3.0534800225090097,-3.0534800225090097,-3.128839,-3.0601183525487228,0.06872066341197058,-0.07535899345168362,-0.006638330039713036,True
3.1622776601683795,41.26661222078493,300.2753689300697,-1.889011630265634,-1.889011630265634,-1.9108748,-1.7622890243913982,0.14858581920601388,-0.02186321333177821,0.12672260587423567,True
0.3981071705534968,39.62193192256099,289.3285700165644,-0.066301678555975,-0.066301678555975,-0.067052364,-0.10560191955394238,-0.038549555204577146,-0.0007506857933902294,-0.039300240997967376,True
31.622776601683796,37.79561575023349,300.3431374384869,-6.721919976262814,-6.721919976262814,-6.7208195,-6.50648650467679,0.21433296858981166,0.0011005029962127821,0.21543347158602444,True
2.511886431509582,42.543125490608695,301.3994726877767,-1.4899923969802606,-1.4899923969802606,-1.507956,-1.4123828945660506,0.09557313341856855,-0.017963631004358493,0.07760950241421005,True
6.309573444801943,39.90607827400121,296.137708789732,-3.192721897800917,-3.192721897800917,-3.128907,-3.1042758043973757,0.02463116085836159,0.06381493254517956,0.08844609340354115,True
3.981071705534969,37.79561575023349,300.3431374384869,-2.360262163182745,-2.360262163182745,-2.336864,-2.177838073240431,0.15902592135795768,0.023398168584356505,0.18242408994231418,True
19.952623149688822,38.69622270488729,301.9657628923453,-5.707129433737942,-5.707129433737942,-5.702609,-5.651015403876365,0.05159365831845886,0.004520371543117463,0.05611402986157632,True
0.1258925411794166,38.37558042728467,295.9516778251947,-0.0027272035325044,-0.0027272035325044,-0.008475065,0.06711253832103736,0.0755876035523606,-0.005747861698818842,0.06983974185354176,True
1.0,38.422268984819695,304.0303353891022,-0.4016789544645652,-0.4016789544645652,-0.39808583,-0.5117061694946106,-0.11362033689878537,0.0035931218687400013,-0.11002721503004537,True
7.943282347242822,37.10727035463277,300.4554170460457,-3.560971154293437,-3.560971154293437,-3.5655913,-3.6346254646349614,-0.06903412933833053,-0.004620181003193835,-0.07365431034152436,True
2.511886431509582,38.37558042728467,295.9516778251947,-1.561866963918208,-1.561866963918208,-1.5261116,-1.4243984569975394,0.1017131457856637,0.03575536113500477,0.13746850692066848,True
5.011872336272715,39.7132385315927,304.62183232922587,-2.700105416846907,-2.700105416846907,-2.7136357,-2.6099339378975426,0.1037017451621498,-0.013530266212785413,0.09017147894936439,True
5.011872336272715,37.50931802222772,308.1655826328421,-2.8244952642467567,-2.8244952642467567,-2.7248626,-2.6204277999666346,0.10443477556437131,0.09963268871575082,0.20406746428012212,True
