logical_path,bytes,rows,sha256,status
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2367.19_ge_si_recomb_velocity_478.90_active_layer_length_37.13_simulation_temperature_297.34.csv,5177,28,2aa8cbd53d3ef9aaa489f7f253a58d2c4b2285eb7fa02da4e364f669281a9660,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2439.19_ge_si_recomb_velocity_507.57_active_layer_length_41.43_simulation_temperature_299.08.csv,5144,28,5ddb8789ebb3da2ada0a610ffabdb873be89cbba3f1cf1f96270420a2be967dd,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2531.06_ge_si_recomb_velocity_511.93_active_layer_length_40.66_simulation_temperature_288.18.csv,5118,28,d4e36a4b71de2fa4c7ba7110c6f756db5db2c2b89e4c8f26f18f557c5ed656e6,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2551.15_ge_si_recomb_velocity_487.28_active_layer_length_44.83_simulation_temperature_302.60.csv,5203,28,ae49ac1ca0255e5dbee66d7a76747eac587db7149c57b8c3b430c440048d3bc3,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2604.78_ge_si_recomb_velocity_466.58_active_layer_length_39.34_simulation_temperature_297.70.csv,5178,28,5b8aef7889f58497f22d2c879b1803b482e1477c70459ab52cee991898417ff8,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2360.84_ge_si_recomb_velocity_491.37_active_layer_length_39.51_simulation_temperature_305.70.csv,5107,28,a811f373832d2b1605a8e652101fb2115026489f2a12be4da3884e7d959fdd20,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2410.88_ge_si_recomb_velocity_539.06_active_layer_length_39.62_simulation_temperature_289.33.csv,5145,28,192d003646dafb687be1513b28e87694a78e2f3aa121a5f906fe60f097ee5315,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2447.51_ge_si_recomb_velocity_466.86_active_layer_length_43.28_simulation_temperature_307.82.csv,5168,28,4c7b41a271969984343b2994b6b65e6f6b4d7b51aed678fc3a8ad4ccbaee9708,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2539.11_ge_si_recomb_velocity_503.69_active_layer_length_39.34_simulation_temperature_294.39.csv,5200,28,448b7d441d0c4f2b36b5a7df2e5b8756a4990d09b5997b8fec17a9c8c6ac46f3,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2571.10_ge_si_recomb_velocity_524.92_active_layer_length_38.57_simulation_temperature_303.17.csv,5087,28,4b94e5fa0cff02fb2c51844bc38dd49052fcea1775146f8affd18ffe2ae29859,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2575.56_ge_si_recomb_velocity_476.67_active_layer_length_40.75_simulation_temperature_305.29.csv,5088,28,91aabbf36640840efc92fb63a3225c78136f47b55c9dbd0f15eb4326b95136f7,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2475.16_ge_si_recomb_velocity_505.01_active_layer_length_34.84_simulation_temperature_301.40.csv,5092,28,77f782acf87a40f4b9f11519989b824cb3617365c863e54424a35bc8725c636e,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2495.92_ge_si_recomb_velocity_486.15_active_layer_length_39.06_simulation_temperature_297.24.csv,5150,28,176c60042c10a30a214f4859e81377ed0a7443fec6214337e3a93b9b97609be4,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2531.02_ge_si_recomb_velocity_492.64_active_layer_length_36.11_simulation_temperature_299.96.csv,5179,28,6d825b82db50f89be20ce17cc7a93418aa1e37fc5a8021c1bb34ad3fc14dbc46,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2572.83_ge_si_recomb_velocity_485.23_active_layer_length_40.71_simulation_temperature_300.94.csv,5174,28,e2a06df7052a6f1ec91cb0d400401577ba470c4b665509d3c5f70986d2d349df,recovered_local_hash_registered_not_packaged
