light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,light_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-2.2,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,0.0005124278723707,-3.2903672558056116,-3.2922208,-3.2877698201820578,0.004451010735300631,-0.0018535751117467747,0.0025974356235538565,True
-1.6,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,0.0004981257557635,-3.3026610023415315,-3.300634,-3.297914984755125,0.0027189225629902225,0.0020270950234162477,0.00474601758640647,True
-0.8,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0004871674658896,-3.312321722543501,-3.3096008,-3.3129974725053852,-0.0033966424272602325,0.0027208924653758793,-0.0006757499618843532,True
0.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,0.0004442655288113,-3.352357382972991,-3.3554282,-3.3520288888998713,0.0033993299416814615,-0.0030708358685616055,0.000328494073119856,True
-0.8,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,0.0004718826692922,-3.326165972580716,-3.3203828,-3.3198348412051537,0.0005479922756812527,0.005783139099881041,0.006331131375562293,True
-1.4,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.000500397314052,-3.300685030104768,-3.2894738,-3.2921998992378207,-0.002726127188870553,0.011211258055817908,0.008485130866947355,True
-0.2,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,0.0004459681521187,-3.3506961544111,-3.3472857,-3.3457145422304997,0.0015712052975764834,0.003410406883023853,0.004981612180600337,True
-2.6,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0005278394969442,-3.277498115701547,-3.2785277,-3.28077319660733,-0.002245459943511552,-0.001029620962271327,-0.003275080905782879,True
-2.2,8.920412889937108e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,0.0005116546393804,-3.291023083594632,-3.291996,-3.290420905993998,0.0015750962032674565,-0.000972918602633488,0.0006021776006339685,True
0.0,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,0.0004442757944297,-3.3523473478709467,-3.3524084,-3.3557265153595686,-0.0033181062409162188,-6.106124770566268e-05,-0.0033791674886218814,True
-1.0,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0005033056716978,-3.2981681755572043,-3.2991388,-3.303391855632956,-0.004253071224386673,-0.000970608851365018,-0.005223680075751691,True
-0.8,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,0.0004858670165345,-3.3134825823596445,-3.3141627,-3.3174740673579732,-0.003311336187318936,-0.0006801488110097509,-0.003991484998328687,True
-1.4,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.0005135718745836,-3.2893987681315764,-3.2932358,-3.2933064761601334,-7.069735153963919e-05,-0.0038370106770173606,-0.003907708028557,True
