task,bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,capacitance_F,_curve_id
Capacitance,-2.6,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5711245389498243e-14,capacitance_sample_1
Capacitance,-2.6,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5599278597809564e-14,capacitance_sample_1
Capacitance,-2.6,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.542702349163621e-14,capacitance_sample_1
Capacitance,-2.6,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.51661361169146e-14,capacitance_sample_1
Capacitance,-2.6,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4779828140312767e-14,capacitance_sample_1
Capacitance,-2.6,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4225227130315854e-14,capacitance_sample_1
Capacitance,-2.6,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4218485941700915e-14,capacitance_sample_1
Capacitance,-2.4,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.592694960227108e-14,capacitance_sample_1
Capacitance,-2.4,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5926920789622723e-14,capacitance_sample_1
Capacitance,-2.4,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5926875121865852e-14,capacitance_sample_1
Capacitance,-2.4,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5926802743337375e-14,capacitance_sample_1
Capacitance,-2.4,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5926688034866314e-14,capacitance_sample_1
Capacitance,-2.4,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5926506239462966e-14,capacitance_sample_1
Capacitance,-2.4,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.592621812788356e-14,capacitance_sample_1
Capacitance,-2.4,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5925761540086364e-14,capacitance_sample_1
Capacitance,-2.4,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5925037993326862e-14,capacitance_sample_1
Capacitance,-2.4,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5923891489532092e-14,capacitance_sample_1
Capacitance,-2.4,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.592207500350913e-14,capacitance_sample_1
Capacitance,-2.4,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5919197570230968e-14,capacitance_sample_1
Capacitance,-2.4,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5914640900663e-14,capacitance_sample_1
Capacitance,-2.4,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5907428423390587e-14,capacitance_sample_1
Capacitance,-2.4,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5896020689225743e-14,capacitance_sample_1
Capacitance,-2.4,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5877998406284968e-14,capacitance_sample_1
Capacitance,-2.4,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5849578011898713e-14,capacitance_sample_1
Capacitance,-2.4,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5804887764071366e-14,capacitance_sample_1
Capacitance,-2.4,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.57349253632108e-14,capacitance_sample_1
Capacitance,-2.4,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5626150036843432e-14,capacitance_sample_1
Capacitance,-2.4,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5458792985798335e-14,capacitance_sample_1
Capacitance,-2.4,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5205295253886532e-14,capacitance_sample_1
Capacitance,-2.4,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4829861516947395e-14,capacitance_sample_1
Capacitance,-2.4,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4290713572114172e-14,capacitance_sample_1
Capacitance,-2.4,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4284158949060128e-14,capacitance_sample_1
Capacitance,-2.2,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5950642442185902e-14,capacitance_sample_1
Capacitance,-2.2,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5950614386636904e-14,capacitance_sample_1
Capacitance,-2.2,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5950569920694012e-14,capacitance_sample_1
Capacitance,-2.2,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5950499451012657e-14,capacitance_sample_1
Capacitance,-2.2,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.59503877621205e-14,capacitance_sample_1
Capacitance,-2.2,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5950210757770423e-14,capacitance_sample_1
Capacitance,-2.2,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.594993023649879e-14,capacitance_sample_1
Capacitance,-2.2,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5949485678391803e-14,capacitance_sample_1
Capacitance,-2.2,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5948781194818693e-14,capacitance_sample_1
Capacitance,-2.2,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5947664899784647e-14,capacitance_sample_1
Capacitance,-2.2,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5945896279310904e-14,capacitance_sample_1
Capacitance,-2.2,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5943094676898132e-14,capacitance_sample_1
Capacitance,-2.2,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.593865810920137e-14,capacitance_sample_1
Capacitance,-2.2,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5931635769500635e-14,capacitance_sample_1
Capacitance,-2.2,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5920528824075228e-14,capacitance_sample_1
Capacitance,-2.2,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5902981795549772e-14,capacitance_sample_1
Capacitance,-2.2,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5875310880089694e-14,capacitance_sample_1
Capacitance,-2.2,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5831798989757452e-14,capacitance_sample_1
Capacitance,-2.2,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.576368058121889e-14,capacitance_sample_1
Capacitance,-2.2,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5657770152484104e-14,capacitance_sample_1
Capacitance,-2.2,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5494815542156867e-14,capacitance_sample_1
Capacitance,-2.2,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5247973069936582e-14,capacitance_sample_1
Capacitance,-2.2,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.488236416632081e-14,capacitance_sample_1
Capacitance,-2.2,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4357249281748806e-14,capacitance_sample_1
Capacitance,-2.2,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4350864642351008e-14,capacitance_sample_1
Capacitance,-2.0,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.598328163327876e-14,capacitance_sample_1
Capacitance,-2.0,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5983254249134054e-14,capacitance_sample_1
Capacitance,-2.0,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5983210855971883e-14,capacitance_sample_1
Capacitance,-2.0,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.598314207809644e-14,capacitance_sample_1
Capacitance,-2.0,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5983033077597243e-14,capacitance_sample_1
Capacitance,-2.0,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5982860327914e-14,capacitance_sample_1
Capacitance,-2.0,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5982586553595013e-14,capacitance_sample_1
Capacitance,-2.0,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.598215268814025e-14,capacitance_sample_1
Capacitance,-2.0,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5981465149103343e-14,capacitance_sample_1
Capacitance,-2.0,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5980375705932192e-14,capacitance_sample_1
Capacitance,-2.0,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5978649634599203e-14,capacitance_sample_1
Capacitance,-2.0,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5975915445315102e-14,capacitance_sample_1
Capacitance,-2.0,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.597158566172172e-14,capacitance_sample_1
Capacitance,-2.0,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5964732399331223e-14,capacitance_sample_1
Capacitance,-2.0,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5953892975084152e-14,capacitance_sample_1
Capacitance,-2.0,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5936768745963983e-14,capacitance_sample_1
Capacitance,-2.0,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5909764778320135e-14,capacitance_sample_1
Capacitance,-2.0,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5867301875225212e-14,capacitance_sample_1
Capacitance,-2.0,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5800825851547542e-14,capacitance_sample_1
Capacitance,-2.0,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5697469047849048e-14,capacitance_sample_1
Capacitance,-2.0,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5538443173355365e-14,capacitance_sample_1
Capacitance,-2.0,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5297550777299627e-14,capacitance_sample_1
Capacitance,-2.0,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4940751170087388e-14,capacitance_sample_1
Capacitance,-2.0,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.442827658040383e-14,capacitance_sample_1
Capacitance,-2.0,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.442204550240628e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6030373545754872e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6030346633605283e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6030303984725794e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6030236388998854e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.603012926137792e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6029959480415454e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.602969041045052e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6029264000529692e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6028588278868624e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.60275175626238e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6025821171520558e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6023134017959368e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.601887875933869e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6012143540023716e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.600149098100147e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5984662224701813e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5958124606965882e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5916395645015704e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5851069628143422e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5749502765862217e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5593234998504486e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5356529608060892e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5005951289644685e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4502452056103573e-14,capacitance_sample_1
Capacitance,-1.7999999999999998,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4496330377566482e-14,capacitance_sample_1
Capacitance,-1.6,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101632813796754e-14,capacitance_sample_1
Capacitance,-1.6,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101606047841282e-14,capacitance_sample_1
Capacitance,-1.6,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101563633948487e-14,capacitance_sample_1
Capacitance,-1.6,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101496414537564e-14,capacitance_sample_1
Capacitance,-1.6,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.610138987950643e-14,capacitance_sample_1
Capacitance,-1.6,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101221040006732e-14,capacitance_sample_1
Capacitance,-1.6,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6100953461367824e-14,capacitance_sample_1
Capacitance,-1.6,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.610052941601243e-14,capacitance_sample_1
Capacitance,-1.6,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6099857442638384e-14,capacitance_sample_1
Capacitance,-1.6,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6098792672646214e-14,capacitance_sample_1
Capacitance,-1.6,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6097105713897682e-14,capacitance_sample_1
Capacitance,-1.6,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6094433526843443e-14,capacitance_sample_1
Capacitance,-1.6,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6090202027323356e-14,capacitance_sample_1
Capacitance,-1.6,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.608350453327608e-14,capacitance_sample_1
Capacitance,-1.6,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6072911859010493e-14,capacitance_sample_1
Capacitance,-1.6,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.605617807699432e-14,capacitance_sample_1
Capacitance,-1.6,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6029790835889148e-14,capacitance_sample_1
Capacitance,-1.6,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5988299296680544e-14,capacitance_sample_1
Capacitance,-1.6,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5923346663686983e-14,capacitance_sample_1
Capacitance,-1.6,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5822363770946882e-14,capacitance_sample_1
Capacitance,-1.6,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5667001995713402e-14,capacitance_sample_1
Capacitance,-1.6,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5431685732732718e-14,capacitance_sample_1
Capacitance,-1.6,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5083201547962257e-14,capacitance_sample_1
Capacitance,-1.6,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4582786029414734e-14,capacitance_sample_1
Capacitance,-1.6,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4576702394575772e-14,capacitance_sample_1
Capacitance,-1.4,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6215703081424088e-14,capacitance_sample_1
Capacitance,-1.4,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6215676084186684e-14,capacitance_sample_1
Capacitance,-1.4,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.621563329859667e-14,capacitance_sample_1
Capacitance,-1.4,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.621556548724405e-14,capacitance_sample_1
Capacitance,-1.4,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6215458017296875e-14,capacitance_sample_1
Capacitance,-1.4,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.621528769349944e-14,capacitance_sample_1
Capacitance,-1.4,-0.40000000000000047,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6215017763843654e-14,capacitance_sample_1
Capacitance,-1.4,-0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6214589994244023e-14,capacitance_sample_1
Capacitance,-1.4,-0.19999999999999923,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6213912122464962e-14,capacitance_sample_1
Capacitance,-1.4,-0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6212838011737925e-14,capacitance_sample_1
Capacitance,-1.4,0.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.621113626842621e-14,capacitance_sample_1
Capacitance,-1.4,0.09999999999999964,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6208440696492673e-14,capacitance_sample_1
Capacitance,-1.4,0.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.62041722388824e-14,capacitance_sample_1
Capacitance,-1.4,0.3000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.619741639229345e-14,capacitance_sample_1
Capacitance,-1.4,0.4000000000000003,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6186731704099254e-14,capacitance_sample_1
Capacitance,-1.4,0.5,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6169853035454055e-14,capacitance_sample_1
Capacitance,-1.4,0.5999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.614323808992124e-14,capacitance_sample_1
Capacitance,-1.4,0.6999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6101389819997163e-14,capacitance_sample_1
Capacitance,-1.4,0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6035881220110875e-14,capacitance_sample_1
Capacitance,-1.4,0.9000000000000004,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5934039184655685e-14,capacitance_sample_1
Capacitance,-1.4,1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.577736729827668e-14,capacitance_sample_1
Capacitance,-1.4,1.0999999999999996,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5540092909389622e-14,capacitance_sample_1
Capacitance,-1.4,1.1999999999999993,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.5188765972018276e-14,capacitance_sample_1
Capacitance,-1.4,1.3000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.4684386026191363e-14,capacitance_sample_1
Capacitance,-1.4,1.3010299956639813,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.467825503984821e-14,capacitance_sample_1
Capacitance,-1.2,-1.0,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6408354920194253e-14,capacitance_sample_1
Capacitance,-1.2,-0.9000000000000005,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6408327405444247e-14,capacitance_sample_1
Capacitance,-1.2,-0.8000000000000007,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.640828379198761e-14,capacitance_sample_1
Capacitance,-1.2,-0.6999999999999995,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6408214672924966e-14,capacitance_sample_1
Capacitance,-1.2,-0.5999999999999998,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.640810512864256e-14,capacitance_sample_1
Capacitance,-1.2,-0.5000000000000001,8.758150413106088e-10,2554.792538970499,492.8309420700668,37.207464786418186,297.95471711920453,2.6407931519081e-14,capacitance_sample_1
